business_id,name,yname,yid,latitude,longitude,ylat,ylong,cneighborhood,yprice_category,price_min,ccategory,insp_count,score,ycount,yrating
1894,MAI'S VIETNAMESE RESTAURANT,Mai's Vietnamese Restaurant,mais-vietnamese-restaurant-san-francisco,37.783048,-122.462641,37.78318,-122.46265,richmond,1,$0.00 ,vietnamese,2,95,261,4
1896,SIMPLE PLEASURES CAFE,Simple Pleasures Cafe,simple-pleasures-cafe-san-francisco,37.775818,-122.495802,37.77603,-122.49581,richmond,1,$0.00 ,bakeries,4,91.25,414,3.5
1900,CLEMENT STREET BAR & GRILL,Clement Street Bar & Grill,clement-street-bar-and-grill-san-francisco,37.782858,-122.466812,37.78305435,-122.4668427,richmond,2,$11.00 ,bars,2,96,229,3.5
1903,GEARY STREET BELLA PIZZA,Bella Pizza,bella-pizza-san-francisco,37.781148,-122.463672,37.78135,-122.46368,richmond,2,$11.00 ,fastfood,2,91,158,3.5
1912,CAFE BAKERY,Cafe Bakery & Restaurant,cafe-bakery-and-restaurant-san-francisco-2,37.754114,-122.47833,37.75410086,-122.4782065,sunset,2,$11.00 ,bakeries,4,75.5,411,3.5
1921,TARAVAL OKAZU YA,Taraval Okazu Ya Restaurant,taraval-okazu-ya-restaurant-san-francisco,37.742603,-122.484646,37.74239,-122.48486,sunset,2,$11.00 ,japanese,3,85.33,736,3.5
1922,ALLSTAR DONUTS,All Star Donuts,all-star-donuts-san-francisco-3,37.782694,-122.468969,37.78259,-122.46896,richmond,1,$0.00 ,fastfood,3,90,198,4
1927,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-239,37.775793,-122.446227,37.77566,-122.44621,haight,1,$0.00 ,coffeetea,3,98.67,87,3
1930,SUNRISE DELI,Sunrise Deli,sunrise-deli-san-francisco-6,37.763383,-122.48075,37.76315,-122.48075,sunset,1,$0.00 ,fastfood,3,83.33,461,4
1931,YUMMY YUMMY,Yummy Yummy,yummy-yummy-san-francisco,37.763913,-122.468809,37.76368332,-122.4687958,sunset,2,$11.00 ,vietnamese,2,86,1137,4
1932,FIVE HAPPINESS,Five Happiness,five-happiness-san-francisco,37.781138,-122.463931,37.78134,-122.46394,richmond,2,$11.00 ,chinese,3,92.33,218,3.5
1936,JITRA THAI CUISINE,Jitra Thai Cuisine,jitra-thai-cuisine-san-francisco-2,37.731515,-122.472953,37.73134613,-122.4730453,sunset,2,$11.00 ,thai,5,93.6,141,3
1939,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-146,37.787838,-122.400998,37.78765956,-122.4010339,financialdistrict,1,$0.00 ,coffeetea,3,95.33,103,3
1942,S.F. PIZZA,SF Pizza,sf-pizza-san-francisco,37.776604,-122.414319,37.7767319,-122.4143235,soma,1,$0.00 ,fastfood,2,86,76,2.5
1949,PLUTO'S,Pluto's,plutos-san-francisco-5,37.764083,-122.46471,37.764082,-122.464775,sunset,1,$0.00 ,fastfood,2,79,1058,4
1950,BULLSHEAD RESTAURANT,BullsHead Restaurant,bullshead-restaurant-san-francisco,37.740785,-122.465507,37.740951,-122.465413,twinpeaks,2,$11.00 ,american,2,83.5,683,4
1954,T C PASTRY,TC Pastry,tc-pastry-san-francisco,37.763388,-122.481892,37.7635999,-122.4819,sunset,1,$0.00 ,chinese,4,91,245,4
1959,EBISU RESTAURANT,Ebisu,ebisu-san-francisco,37.758941,-122.48591,37.76445472,-122.466417,sunset,2,$11.00 ,japanese,3,81,1495,4
1963,SPIAZZO,Spiazzo Ristorante,spiazzo-ristorante-san-francisco,37.740456,-122.466108,37.74035,-122.46588,twinpeaks,2,$11.00 ,italian,3,83.67,449,4
1968,AL-MASRI EGYPTIAN RESTAURANT,Al Masri,al-masri-san-francisco,37.775454,-122.502148,37.7752399,-122.50214,richmond,3,$31.00 ,middleeastern,2,86.5,210,3
1970,MICADO  RESTAURANT,Micado Restaurant,micado-restaurant-san-francisco,37.763468,-122.480646,37.76345506,-122.480715,sunset,2,$11.00 ,japanese,3,90.67,125,3.5
1972,KENTUCKY FRIED CHICKEN,KFC,kfc-san-francisco-18,37.781128,-122.464072,37.7812,-122.464,richmond,1,$0.00 ,fastfood,2,85,65,2.5
1973,MY FAVORITE CAFE,My Favorite Cafe,my-favorite-cafe-san-francisco,37.782169,-122.481942,37.78239822,-122.4819565,richmond,1,$0.00 ,coffeetea,3,91.33,307,3.5
1977,BURMA SUPERSTAR RESTAURANT,Burma Superstar,burma-superstar-san-francisco-2,37.783004,-122.462539,37.78278732,-122.4625397,richmond,2,$11.00 ,asian,2,90.5,5715,4
1978,GOLDEN CHARIOT BAKERY & REST,Golden Chariot Bakery & Restaurant,golden-chariot-bakery-and-restaurant-san-francisco,37.775878,-122.494382,37.77609634,-122.4944,richmond,1,$0.00 ,chinese,4,80.5,76,3.5
1991,SRI THAI CUISINE,Sri Thai Cuisine,sri-thai-cuisine-san-francisco,37.764073,-122.507779,37.76383209,-122.5077744,sunset,2,$11.00 ,thai,3,89,339,4
1992,GENEVA STEAK HOUSE,Geneva Steak,geneva-steak-san-francisco,37.716242,-122.441183,37.71643448,-122.4414139,mission,2,$11.00 ,american,3,82.33,77,3.5
1994,EL POLLO SUPREMO,El Pollo Supremo,el-pollo-supremo-san-francisco-5,37.715469,-122.441846,37.71561,-122.44202,mission,1,$0.00 ,mexican,4,92,173,4
2002,PANDA EXPRESS,Panda Express,panda-express-san-francisco,37.728497,-122.475639,37.7285614,-122.4768829,sunset,1,$0.00 ,chinese,5,100,57,2.5
2004,ELAINE'S KITCHEN,Elaine's Kitchen,elaines-kitchen-san-francisco-3,37.798178,-122.404484,37.7982972,-122.4045086,northbeach,1,$0.00 ,chinese,3,71.67,168,4
2007,BOCADILLOS,Bocadillos,bocadillos-san-francisco,37.795893,-122.403277,37.795831,-122.403234,financialdistrict,2,$11.00 ,european,2,95,1010,4
2012,"CHEESE STEAK SHOP, THE",The Cheese Steak Shop,the-cheese-steak-shop-san-francisco,37.785537,-122.439887,37.78557968,-122.4396362,pacificheights,1,$0.00 ,fastfood,3,90.33,810,4
2016,EXTREME  PIZZA,Extreme Pizza - Fillmore District,extreme-pizza-fillmore-district-san-francisco,37.785657,-122.433147,37.78569,-122.43294,pacificheights,2,$11.00 ,fastfood,3,93,303,3
2017,THE GROVE FILLMORE,The Grove Fillmore,the-grove-fillmore-san-francisco,37.788147,-122.433637,37.78821319,-122.4336234,pacificheights,2,$11.00 ,fastfood,2,93,1304,3.5
2020,MONROE RESIDENCE CLUB,Monroe Residence Club,monroe-residence-club-san-francisco-2,37.791178,-122.423703,37.79140854,-122.4237442,pacificheights,2,$11.00 ,venue,2,94,13,3
2027,SANPPO RESTAURANT,Sanppo Restaurant,sanppo-restaurant-san-francisco,37.785567,-122.430074,37.78575,-122.4301,pacificheights,2,$11.00 ,japanese,3,80.33,284,2.5
2031,KENMORE RESIDENCE CLUB,Kenmore Res Club,kenmore-res-club-san-francisco,37.787017,-122.426234,37.78726196,-122.4262772,pacificheights,1,$0.00 ,venue,2,90,5,2.5
2032,QUEEN ANNE HOTEL,Queen Anne Hotel,queen-anne-hotel-san-francisco,37.786988,-122.426464,37.787231,-122.426513,pacificheights,2,$11.00 ,venue,2,90,116,4
2035,ISUMIYA,Izumiya,izumiya-san-francisco,37.785227,-122.431472,37.7852337,-122.4315788,pacificheights,2,$11.00 ,japanese,3,80.67,453,3
2039,VIA VENETO,Via Veneto,via-veneto-san-francisco,37.790437,-122.434097,37.79047775,-122.433876,pacificheights,2,$11.00 ,italian,3,91.67,198,3.5
2040,KOJI OSAKA YA,Osakaya Restaurant,osakaya-restaurant-san-francisco,37.785457,-122.430317,37.785354,-122.4303915,pacificheights,2,$11.00 ,japanese,4,81,457,3
2044,JOANIE'S DINER INC.,Joanie's Happy Days Diner,joanies-happy-days-diner-san-francisco,37.806546,-122.419277,37.806385,-122.419403,russianhill,2,$11.00 ,american,3,73.67,279,4
2047,CHESTNUT DINER,Chestnut Diner,chestnut-diner-san-francisco,37.802247,-122.425093,37.8024,-122.42511,marina,1,$0.00 ,american,3,94,84,3.5
2048,ESPRESSO ROMA CAFE,Espresso Roma Cafe,espresso-roma-cafe-san-francisco,37.798557,-122.435767,37.79866979,-122.4357679,marina,1,$0.00 ,coffeetea,3,89,101,3.5
2050,"HYDE STREET SEAFOOD HOUSE & RAW BAR, INC",Hyde Street Seafood House and Raw Bar,hyde-street-seafood-house-and-raw-bar-san-francisco,37.794753,-122.418184,37.79471,-122.41835,nobhill,2,$11.00 ,seafood,2,88,724,3.5
2051,COCOTTE,Cocotte,cocotte-san-francisco,37.794753,-122.418184,37.79487111,-122.4182329,nobhill,3,$31.00 ,french,2,97,356,4
2053,ZA,Za Pizza,za-pizza-san-francisco,37.798553,-122.418964,37.798883,-122.419134,russianhill,1,$0.00 ,fastfood,4,87.75,940,4
2054,ZARZUELA,Zarzuela,zarzuela-san-francisco,37.799368,-122.419047,37.7994,-122.41888,russianhill,2,$11.00 ,european,2,89.5,964,4
2055,SUN KWONG RESTAURANT,Sun Kwong Restaurant,sun-kwong-restaurant-san-francisco,37.794558,-122.418334,37.7945821,-122.4182906,nobhill,1,$0.00 ,chinese,4,88.25,137,4
2057,AMARENA,Amarena,amarena-san-francisco,37.797713,-122.420353,37.7976935,-122.4202447,russianhill,2,$11.00 ,italian,4,88,470,4
2060,CAFE LOMBARD,Cafe Lombard,cafe-lombard-san-francisco,37.801268,-122.425154,37.80155182,-122.4251938,marina,2,$11.00 ,american,2,89,54,3
2061,ATAMI SUSHI BAR & GRILL,Atami Sushi Bar & Grill,atami-sushi-bar-and-grill-san-francisco,37.800788,-122.428894,37.80107,-122.42894,marina,2,$11.00 ,japanese,2,94,222,4
2063,ZUSHI-PUZZLE,Zushi Puzzle,zushi-puzzle-san-francisco-2,37.800248,-122.433053,37.80052,-122.43308,marina,3,$31.00 ,japanese,2,83,1259,4
2066,THAI SPICE RESTAURANT,Thai Spice Restaurant,thai-spice-restaurant-san-francisco,37.792677,-122.421036,37.79282,-122.42084,nobhill,2,$11.00 ,thai,3,83.67,502,3.5
2070,STREET RESTAURANT,Street Restaurant,street-restaurant-san-francisco,37.796327,-122.421911,37.7964394,-122.4220352,russianhill,2,$11.00 ,american,2,86,572,4
2072,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-240,37.796527,-122.421953,37.79672623,-122.4222183,russianhill,1,$0.00 ,coffeetea,4,94,105,3
2077,PEET'S COFFEE & TEA,Peet's Coffee,peets-coffee-san-francisco-26,37.796316,-122.421909,37.796492,-122.422077,russianhill,1,$0.00 ,coffeetea,3,94.67,76,4
2085,KENTUCKY FRIED CHICKEN,KFC,kfc-san-francisco-7,37.783053,-122.418988,37.783,-122.419,downtown,1,$0.00 ,fastfood,2,83,57,2.5
2094,CARL'S JUNIOR,Carl's Jr.,carls-jr-san-francisco-3,37.783658,-122.408568,37.78372251,-122.4085709,downtown,1,$0.00 ,fastfood,3,92.33,96,2
2104,OLYMPIC FLAME CAFE,Olympic Flame Cafe,olympic-flame-cafe-san-francisco,37.786803,-122.412467,37.78676614,-122.4126419,downtown,1,$0.00 ,coffeetea,3,82,151,3
2106,ORIGINAL PERFECT HAMBURGER,Original Perfect Hamburger,original-perfect-hamburger-san-francisco,37.786693,-122.413367,37.78652,-122.41334,downtown,1,$0.00 ,fastfood,3,86,78,3
2107,KIM THANH RESTAURANT,Kim Thanh Restaurant,kim-thanh-restaurant-san-francisco,37.786683,-122.413274,37.7865732,-122.4133918,downtown,2,$11.00 ,chinese,3,87.33,462,4
2109,ANH HONG PHU-NHUAN RESTAURANT,Anh Hong Restaurant,anh-hong-restaurant-san-francisco,37.786354,-122.416628,37.7864093,-122.4167522,nobhill,2,$11.00 ,vietnamese,3,80.67,482,4
2110,A LA TURCA,A La Turca Restaurant,a-la-turca-restaurant-san-francisco,37.786143,-122.417617,37.7859726,-122.4175949,downtown,2,$11.00 ,middleeastern,2,88,657,4
2115,LITTLE HENRY'S RESTAURANT,Little Henry's,little-henrys-san-francisco,37.786751,-122.418287,37.7867407,-122.4183891,nobhill,1,$0.00 ,italian,4,78.25,175,3.5
2117,SAKANA,Sakana Sushi & Grill,sakana-sushi-and-grill-san-francisco,37.787798,-122.411772,37.7876998,-122.4118891,nobhill,2,$11.00 ,japanese,3,98,580,3.5
2124,RUTH'S CHRIS STEAK HOUSE,Ruth's Chris Steak House,ruths-chris-steak-house-san-francisco,37.790298,-122.423034,37.79088146,-122.4221939,nobhill,3,$31.00 ,american,2,96,1751,4
2127,NOAH'S BAGELS,Noah's Bagels,noahs-bagels-san-francisco-9,37.800653,-122.437386,37.80037308,-122.4373322,marina,1,$0.00 ,bakeries,3,90,125,2.5
2131,DRAGON WELL,Dragon Well,dragon-well-san-francisco,37.800528,-122.438664,37.80072,-122.43868,marina,2,$11.00 ,chinese,4,94.25,427,3.5
2132,B & M MEI SING RESTAURANT,B & M Mei Sing Restaurant,b-and-m-mei-sing-restaurant-san-francisco,37.788453,-122.400466,37.7883959,-122.4005327,financialdistrict,1,$0.00 ,chinese,1,96,228,3
2134,"CHIEFTAIN IRISH PUB, THE",The Chieftain Irish Pub & Restaurant,the-chieftain-irish-pub-and-restaurant-san-francisco,37.781567,-122.405059,37.7814788,-122.4051366,soma,2,$11.00 ,european,2,89.5,701,4
2136,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-136,37.739514,-122.46733,37.73968,-122.46747,twinpeaks,1,$0.00 ,coffeetea,3,95.33,130,3.5
2138,BOUDIN BAKERY,Boudin Bakery & Cafe,boudin-bakery-and-cafe-san-francisco-13,37.788924,-122.401701,37.78884712,-122.401741,financialdistrict,1,$0.00 ,fastfood,1,92,496,3.5
2143,THE BITTER END,The Bitter End,the-bitter-end-san-francisco,37.782933,-122.46408,37.78282,-122.46408,richmond,1,$0.00 ,bars,2,88,405,4
2144,SHERA.-PAL.HOTEL MAXFIELD'S GRILL,Palace Hotel,palace-hotel-san-francisco,37.788286,-122.401543,37.78825733,-122.4017068,financialdistrict,3,$31.00 ,venue,3,91,837,3.5
2145,FRINGALE,Fringale,fringale-san-francisco,37.778657,-122.397009,37.77857,-122.39714,soma,3,$31.00 ,french,2,89,987,4
2152,HARD KNOX CAFE,Hard Knox Cafe,hard-knox-cafe-san-francisco,37.757555,-122.388443,37.75752,-122.38858,potrerohill,2,$11.00 ,american,3,85.33,1832,4
2156,GOAT HILL PIZZA,Goat Hill Pizza,goat-hill-pizza-san-francisco,37.762367,-122.397515,37.762471,-122.397658,potrerohill,2,$11.00 ,fastfood,3,83.33,1141,4
2165,CAFFE SAPORE,Caffe Sapore,caffe-sapore-san-francisco,37.802687,-122.414304,37.80287,-122.41455,russianhill,1,$0.00 ,fastfood,4,91.5,222,4
2168,CAFE FRANCISCO,Cafe Francisco,cafe-francisco-san-francisco-2,37.804519,-122.411754,37.8046999,-122.41199,northbeach,1,$0.00 ,coffeetea,3,91.67,210,3.5
2172,MAMAS ON WASHINGTON SQUARE,Mama's On Washington Square,mamas-on-washington-square-san-francisco,37.801554,-122.409434,37.801606,-122.409599,northbeach,2,$11.00 ,coffeetea,2,85,3433,4
2175,ACQUERELLO,Acquerello,acquerello-san-francisco,37.791507,-122.421257,37.79157,-122.4213296,nobhill,4,$61.00 ,italian,3,98.67,882,4.5
2189,PRINCESS BAKERY,Princess Bakery,princess-bakery-san-francisco,37.724422,-122.434985,37.72428894,-122.434761,excelsior,1,$0.00 ,bakeries,4,80,35,4
2193,NEW CITY BAKERY,New City Bakery,new-city-bakery-san-francisco,37.730463,-122.40476,37.730541,-122.404533,excelsior,1,$0.00 ,bakeries,4,88.5,31,3.5
2199,PANTA REI,Panta Rei Restaurant,panta-rei-restaurant-san-francisco,37.798918,-122.408291,37.7990091,-122.4085804,russianhill,2,$11.00 ,italian,2,85,804,3.5
2216,HONG KONG CLAY POT CITY RESTAURANT,Hong Kong Clay Pot Restaurant,hong-kong-clay-pot-restaurant-san-francisco,37.795868,-122.406557,37.7958799,-122.40649,chinatown,2,$11.00 ,chinese,4,86,610,4
2218,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-98,37.79703,-122.398284,37.79699992,-122.3982574,financialdistrict,2,$11.00 ,coffeetea,3,100,40,3
2219,CHUNG KING RESTAURANT,Chung King,chung-king-san-francisco,37.796259,-122.40529,37.7963159,-122.4053847,chinatown,1,$0.00 ,chinese,4,85.5,142,3.5
2223,GARDEN BAKERY,Garden Bakery,garden-bakery-san-francisco,37.795835,-122.407828,37.7957247,-122.4079616,chinatown,1,$0.00 ,bakeries,3,78.67,91,4
2226,PALIO PANINOTECA,Palio Caffe,palio-caffe-san-francisco-3,37.793841,-122.402947,37.7938693,-122.4033285,financialdistrict,1,$0.00 ,italian,2,98,107,2.5
2228,TOKYO EXPRESS,Tokyo Express Restaurant,tokyo-express-restaurant-san-francisco,37.793698,-122.403984,37.79388,-122.404,financialdistrict,2,$11.00 ,japanese,3,96,212,3.5
2233,THE AA BAKERY & CAFE,The AA Bakery & Cafe,the-aa-bakery-and-cafe-san-francisco,37.795564,-122.40809,37.79568,-122.40796,chinatown,1,$0.00 ,bakeries,4,73.25,294,4
2234,KAM LOK RESTAURANT,Kam Lok Restaurant,kam-lok-restaurant-san-francisco,37.795118,-122.407083,37.79523849,-122.4071045,chinatown,1,$0.00 ,chinese,3,72.67,100,3.5
2240,LE REGENCY,Le Regency,le-regency-san-francisco,37.793687,-122.396592,37.7937413,-122.3967312,financialdistrict,1,$0.00 ,venue,3,83.33,108,3.5
2243,CAFE CLAUDE,Cafe Claude,cafe-claude-san-francisco,37.789857,-122.404302,37.7901535,-122.4043737,downtown,3,$31.00 ,french,3,91,1754,4
2244,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-104,37.793225,-122.399899,37.79313159,-122.3997766,financialdistrict,1,$0.00 ,coffeetea,4,94,48,3.5
2245,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-121,37.790498,-122.403896,37.7906017,-122.4039368,downtown,1,$0.00 ,coffeetea,5,92.8,69,3.5
2249,RAMZI'S CAFE,Ramzi's Cafe & Catering,ramzis-cafe-and-catering-san-francisco,37.789552,-122.401999,37.789711,-122.4019699,financialdistrict,1,$0.00 ,venue,3,89.67,42,3.5
2256,BLUE DANUBE COFFEE HOUSE,Blue Danube Coffee House,blue-danube-coffee-house-san-francisco,37.783058,-122.462502,37.78323,-122.46251,richmond,1,$0.00 ,coffeetea,2,86,647,4
2261,RITZ-CARLTON HOTEL,"The Ritz-Carlton, San Francisco",the-ritz-carlton-san-francisco-san-francisco-2,37.791757,-122.407377,37.79184341,-122.4068298,chinatown,4,$61.00 ,venue,4,94.5,357,4
2262,RITZ-CARLTON HOTEL,"The Ritz-Carlton, San Francisco",the-ritz-carlton-san-francisco-san-francisco-2,37.791757,-122.407377,37.79184341,-122.4068298,chinatown,4,$61.00 ,venue,4,94.25,357,4
2263,TAIWAN RESTAURANT,Taiwan Restaurant,taiwan-restaurant-san-francisco-3,37.782933,-122.464089,37.7828686,-122.4641453,richmond,1,$0.00 ,chinese,3,77.33,371,3.5
2266,ALI BABA'S CAVE RESTAURANT,Ali Baba's Cave,ali-babas-cave-san-francisco,37.760164,-122.421334,37.7602469,-122.4212407,mission,1,$0.00 ,fastfood,4,90,485,3.5
2268,TIN FISH AT EAGLE CAFE,Eagle Cafe,eagle-cafe-san-francisco,37.80824,-122.410189,37.80870321,-122.410301,northbeach,2,$11.00 ,american,5,91.2,546,3.5
2274,LA MEDITERRANEE,La Mediterranee,la-mediterranee-san-francisco-7,37.764489,-122.433195,37.76450698,-122.4332974,castro,2,$11.00 ,middleeastern,3,91.33,508,4
2279,GOLDEN DONUT,The Golden Donut,the-golden-donut-san-francisco,37.780353,-122.477399,37.78033488,-122.4774092,richmond,1,$0.00 ,fastfood,5,95.6,80,4
2280,SAKANA BUNE RESTAURANT,Sakana Bune Japanese Restaurant,sakana-bune-japanese-restaurant-san-francisco,37.780204,-122.480599,37.77997,-122.48059,richmond,2,$11.00 ,japanese,4,81.25,550,3.5
2282,PACIFIC CAFE,Pacific Cafe,pacific-cafe-san-francisco,37.779668,-122.494562,37.77994,-122.49457,richmond,2,$11.00 ,seafood,2,90.5,621,4
2292,ORIENTAL SEAFOOD RESTAURANT,Oriental Seafood Restaurant,oriental-seafood-restaurant-san-francisco,37.753638,-122.490712,37.75383759,-122.4907227,sunset,1,$0.00 ,chinese,2,78.5,127,3
2293,GOLD MIRROR ITALIAN RESTAURANT,Gold Mirror Italian Restaurant,gold-mirror-italian-restaurant-san-francisco,37.743118,-122.474802,37.74330521,-122.474823,sunset,2,$11.00 ,italian,2,100,213,3.5
2299,STARBUCKS COFFEE,Starbucks,starbucks-san-francisco-249,37.788476,-122.422099,37.788557,-122.4222255,pacificheights,1,$0.00 ,coffeetea,3,97.33,81,3
2305,TIA MARGARITA INC,Tia Margarita Mexican Restaurant,tia-margarita-mexican-restaurant-san-francisco,37.782124,-122.478425,37.78217952,-122.4782934,richmond,2,$11.00 ,mexican,3,90.67,551,3.5
2309,BURGER KING,Burger King,burger-king-san-francisco-5,37.72169,-122.437135,37.72169613,-122.4373475,mission,1,$0.00 ,fastfood,3,92,22,1.5
2315,TAQUERIA CAN-CUN,Taqueria Cancun,taqueria-cancun-san-francisco-5,37.760487,-122.419285,37.76047,-122.41951,mission,1,$0.00 ,mexican,4,91.5,1887,4
2317,BURGER JOINT,Burger Joint,burger-joint-san-francisco-2,37.759933,-122.421356,37.75991656,-122.4213269,mission,2,$11.00 ,fastfood,5,95.4,240,3.5
2318,GARCON,Garcon,garcon-san-francisco-3,37.755291,-122.420898,37.7551632,-122.4207784,mission,3,$31.00 ,french,3,93.33,744,3.5
2323,BLUE FRONT DELI,Blue Front Cafe,blue-front-cafe-san-francisco,37.770147,-122.446044,37.77025,-122.44607,haight,2,$11.00 ,middleeastern,3,81.33,641,4
2325,THE CITRUS CLUB,The Citrus Club,the-citrus-club-san-francisco,37.769428,-122.451604,37.76964,-122.45162,haight,2,$11.00 ,asian,3,71.67,1217,3.5
2326,IRMA'S PAMPANGA RESTAURANT,Irma's Pampanga Restaurant,irmas-pampanga-restaurant-san-francisco,37.765123,-122.417919,37.76493073,-122.4179077,mission,1,$0.00 ,asian,4,72.5,121,3.5
2331,JADE CAFE,Jade Cafe,jade-cafe-san-francisco-2,37.765755,-122.410601,37.76580535,-122.4105933,mission,1,$0.00 ,chinese,2,73.5,219,3
2334,LA PAZ RESTAURANT,La Paz Restaurant Pupuseria,la-paz-restaurant-pupuseria-san-francisco,37.755693,-122.40665,37.7556396,-122.4067429,mission,1,$0.00 ,mexican,3,84,74,4
2335,VELVET CANTINA,Velvet Cantina,velvet-cantina-san-francisco,37.753743,-122.419479,37.753802,-122.419701,mission,2,$11.00 ,mexican,2,95,1090,4
2336,RISTORANTE TI PIACERA,Ti Piacera,ti-piacera-san-francisco-4,37.790645,-122.420765,37.7907291,-122.4208785,nobhill,2,$11.00 ,italian,5,88.4,300,3.5
2337,EL TACO LOCO INC.,El Taco Loco The Original,el-taco-loco-the-original-san-francisco,37.752308,-122.417881,37.7523918,-122.4178925,mission,1,$0.00 ,mexican,4,87.25,99,4
2343,GRAND MISSION DONUT & BAKERY,Grand Mission Donuts & Bakery,grand-mission-donuts-and-bakery-san-francisco,37.761929,-122.419308,37.76202075,-122.4193313,mission,1,$0.00 ,fastfood,4,99,58,4
2346,LAWRENCE BAKERY CAFE,Lawrence Bakery Cafe,lawrence-bakery-cafe-san-francisco,37.760477,-122.419275,37.76047,-122.41951,mission,1,$0.00 ,bakeries,4,96.5,9,4.5
2347,LAS TINAJAS,Las Tinajas Restaurant,las-tinajas-restaurant-san-francisco,37.759567,-122.419185,37.75955963,-122.4194412,mission,2,$11.00 ,latinamerican,4,91.75,143,4
2352,SMILE'S  B.B.Q.,Smile BBQ,smile-bbq-san-francisco,37.755013,-122.418665,37.75502,-122.41852,mission,1,$0.00 ,american,4,94.5,35,3
2356,TAQUERIA EL FAROLITO,El Farolito,el-farolito-san-francisco-2,37.752634,-122.418486,37.752654,-122.4181915,mission,1,$0.00 ,mexican,5,88.6,3925,4
2358,TAQUERIA SAN JOSE,Taqueria San Jose,taqueria-san-jose-san-francisco,37.751687,-122.418455,37.75171302,-122.4184817,mission,1,$0.00 ,mexican,4,87.5,274,3.5
2359,LA TRAVIATA,La Traviata,la-traviata-san-francisco,37.751296,-122.418414,37.75126,-122.41869,mission,2,$11.00 ,italian,1,90,455,4
2360,LA TAQUERIA,La Taqueria,la-taqueria-san-francisco-2,37.750855,-122.418286,37.750883,-122.418123,mission,1,$0.00 ,mexican,3,86.33,2707,4
2369,CLOONEY'S,Clooney's Pub,clooneys-pub-san-francisco,37.750374,-122.420456,37.7503891,-122.4201508,mission,1,$0.00 ,bars,3,90,73,3.5
2374,BEAN BAG COFFEE HOUSE,Bean Bag Cafe,bean-bag-cafe-san-francisco,37.775184,-122.437864,37.7750101,-122.4378421,haight,1,$0.00 ,coffeetea,3,82,741,4
2384,TWO JACKS SEAFOOD,Two Jacks Seafood,two-jacks-seafood-san-francisco-3,37.772274,-122.428997,37.77212143,-122.428978,haight,1,$0.00 ,seafood,3,89.67,62,3.5
2385,CAFE INTERNATIONAL,Cafe International,cafe-international-san-francisco,37.772097,-122.430814,37.7721253,-122.4307354,haight,1,$0.00 ,coffeetea,3,96,357,4
2387,MEMPHIS MINNIE'S BBQ JOINT,Memphis Minnie's,memphis-minnies-san-francisco,37.771978,-122.431654,37.77218,-122.43169,haight,2,$11.00 ,american,2,85.5,1451,3.5
2397,PLOY,Ploy II,ploy-ii-san-francisco,37.769458,-122.451354,37.76972,-122.45138,haight,2,$11.00 ,thai,2,69.5,599,4
2401,FLIPPERS GOURMET BURGERS,"Flipper's, A Gourmet Hamburger Place",flippers-a-gourmet-hamburger-place-san-francisco,37.779847,-122.418985,37.7769165,-122.4243546,westernaddition,2,$11.00 ,american,2,80,805,3
2406,THEP-PHANON RESTAURANT,Thep Phanom Thai Restaurant,thep-phanom-thai-restaurant-san-francisco-2,37.77124,-122.430299,37.7713922,-122.4304127,haight,2,$11.00 ,thai,1,76,409,3.5
2407,BUTTER,Butter,butter-san-francisco,37.771168,-122.413179,37.771019,-122.413343,soma,1,$0.00 ,bars,2,87,1095,4
2409,MISSION HUNAN RESTAURANT,Mission Hunan Restaurant,mission-hunan-restaurant-san-francisco,37.765142,-122.419026,37.7652076,-122.4190561,mission,1,$0.00 ,chinese,3,96,81,3.5
2418,MANIVANH THAI RESTAURANT,Manivanh Thai Restaurant,manivanh-thai-restaurant-san-francisco,37.752968,-122.407062,37.75307,-122.40707,mission,2,$11.00 ,thai,4,84.5,200,4
2420,TAQUERIA SAN FRANCISCO,Taqueria San Francisco,taqueria-san-francisco-san-francisco,37.752908,-122.408013,37.75309,-122.40802,mission,1,$0.00 ,mexican,5,91.4,201,4
2421,ST FRANCIS FOUNTAIN,St. Francis Fountain,st-francis-fountain-san-francisco,37.752833,-122.408349,37.7526474,-122.4083405,mission,2,$11.00 ,desserts,4,78.75,1043,4
2426,BOOGALOOS,Boogaloos,boogaloos-san-francisco,37.755357,-122.420652,37.75548,-122.42068,mission,2,$11.00 ,american,2,94,1039,4
2427,TAQUERIA EL FAROLITO,El Farolito,el-farolito-san-francisco-4,37.752728,-122.411122,37.75285,-122.41113,mission,1,$0.00 ,mexican,4,83.75,714,4
2428,LA GALLINITA,Belmar - La Gallinita Meat Market,belmar-la-gallinita-meat-market-san-francisco,37.752634,-122.411658,37.75261424,-122.4116615,mission,1,$0.00 ,mexican,3,78.67,52,4.5
